시군명,업종구분명,시설명,교습과정명,전화번호,소재지우편번호,소재지지번주소,소재지도로명주소,WGS84위도,WGS84경도 
수원시,학원,수원아이엠미술학원,예능(대),031-251-7161,16329,경기도 수원시 장안구 천천동 527-10번지 701호,"경기도 수원시 장안구 만석로19번길 11-8 , 701호 (천천동)",37.2959766091,126.9831904739
수원시,학원,린피아노학원,기예(대),,16489,경기도 수원시 팔달구 인계동 1036-7번지 수원인계 리슈빌S 3층 307호,"경기도 수원시 팔달구 인계로138번길 8 , 3층 307호 (인계동, 수원인계 리슈빌S)",37.2666878692,127.0324403684
수원시,교습소,아쌤수학교습소,보통교과,,16713,경기도 수원시 영통구 영통동 1054-3번지 한국·신명아파트 223호,"경기도 수원시 영통구 봉영로1770번길 21 , 223호 (영통동, 한국·신명아파트)",37.2684403013,127.0841760272
수원시,학원,윤선생아이지에스이동수원학원,입시.검정 및 보습,031-217-1004,16545,경기도 수원시 영통구 매탄동 1262-2번지 엔타운 401호 일부,"경기도 수원시 영통구 매탄로108번길 16 , 401호 일부 (매탄동, 엔타운)",37.2599824483,127.0442441388
수원시,학원,더프라임영수학원,입시.검정 및 보습,,16636,경기도 수원시 권선구 오목천동 431-1번지 로뎀프라자 201호,"경기도 수원시 권선구 오목천로 31 , 201호 (오목천동 431-1, 로뎀프라자)",37.2403197539,126.9658360409
수원시,학원,최강왕수학전문학원,입시.검정 및 보습,,16533,경기도 수원시 팔달구 인계동 375-8번지 2층 전체,경기도 수원시 팔달구 권광로276번길 29   2층전체 (인계동),37.2719445577,127.0374270950
수원시,학원,THE영어학원,입시.검정 및 보습,031-212-4090,16545,경기도 수원시 영통구 매탄동 1267-1번지 새롬프라자16차 603호,"경기도 수원시 영통구 효원로 381 , 603호 (매탄동 1267-1, 새롬프라자16차)",37.2593297648,127.0432895012
수원시,학원,엠베스트에스이정원학원,입시.검정 및 보습,031-294-7509,16413,경기도 수원시 권선구 구운동 911-5번지 3층 전체,"경기도 수원시 권선구 일월천로16번길 30 , 3층전체 (구운동)",37.2835008783,126.9748828301
수원시,학원,엠베스트에스이호매실캠퍼스학원,입시.검정 및 보습,031-546-2997,16388,경기도 수원시 권선구 금곡동 1085-4번지 유동타워 306호,"경기도 수원시 권선구 금곡로 116 , 306호 (금곡동, 유동타워)",37.2739088811,126.9430625097
수원시,학원,엠코드고수전문관학원,입시.검정 및 보습,,16704,"경기도 수원시 영통구 영통동 996-3번지 대우 월드마크 영통 3층 306호, 307호, 308호 전체","경기도 수원시 영통구 봉영로 1620 , 3층 306호, 307호, 308호 전체 (영통동, 대우 월드마크 영통)",37.2550152411,127.0756344537
수원시,학원,제이에스학원,입시.검정 및 보습,031-269-4999,16329,경기도 수원시 장안구 천천동 527-10번지 제1종근린생활시설 (엄경이) 6층 602호,"경기도 수원시 장안구 만석로19번길 11-8 , 제1종근린생활시설 (엄경이) 6층 602호 (천천동,천천동 527-10 제1종근린생활시설 (엄경이))",37.2959766091,126.9831904739
수원시,학원,뮤엠영어이문어학원,국제화,031-252-2255,16282,"경기도 수원시 장안구 조원동 731-15번지 메가타워 103-1호,202-1호,202-2호","경기도 수원시 장안구 금당로10번길 63 , 103-1호,202-1호,202-2호 (조원동,메가타워)",37.3021554873,127.0162093434
수원시,학원,이자경고등수학학원,입시.검정 및 보습,031-236-8558,16582,경기도 수원시 권선구 권선동 1065번지 3층,"경기도 수원시 권선구 세권로 222-3 , 3층 (권선동)",37.2544403626,127.0285128907
수원시,학원,명문학원,입시.검정 및 보습,031-269-0039,16334,경기도 수원시 장안구 정자동 876-8번지 대일프라자 6층 601호,"경기도 수원시 장안구 대평로90번길 16 , 대일프라자 6층 601호 (정자동)",37.2963196519,126.9937375369
수원시,교습소,아트클로버미술교습소,예능,,16330,경기도 수원시 장안구 정자동 922번지 청솔마을주공아파트 1층 103-1호,"경기도 수원시 장안구 천천로21번길 33 , 1층 103-1호 (정자동, 청솔마을주공아파트)",37.2918148518,126.9858702408
수원시,학원,이혜연어학원,국제화,031-215-3551,16545,경기도 수원시 영통구 매탄동 1267-2번지 매탄프라자 601호 전체 (매탄동),"경기도 수원시 영통구 효원로 383 , 매탄프라자 601호전체 (매탄동)",37.2592679731,127.0436281929
수원시,학원,에스엘피플러스어학원,국제화,,16691,"경기도 수원시 영통구 망포동 417-26번지 3층 일부, 4층 일부","경기도 수원시 영통구 영통로154번길 74 , 3층 일부, 4층 일부 (망포동)",37.2412920383,127.0597465461
수원시,학원,줄리어드음악학원,예능(대),031-206-1933,16708,경기도 수원시 영통구 영통동 955-1번지 영통포레파크원아파트 205호. 206호,"경기도 수원시 영통구 영통로 498 , 205호. 206호 (영통동)",37.2636234224,127.0781124185
수원시,학원,목우미술학원,예능(대),031-239-8124,16465,경기도 수원시 팔달구 교동 136-4번지 3층,경기도 수원시 팔달구 매산로 124   3층 (교동),37.2714100976,127.0142631143
수원시,학원,영통목우미술학원,예능(대),031-202-3715,16702,경기도 수원시 영통구 영통동 1024-4번지 3층,경기도 수원시 영통구 덕영대로 1695   3층 (영통동),37.2479703246,127.0767564228
수원시,학원,동수원지지이영어학원,입시.검정 및 보습,031-217-0508,16532,경기도 수원시 영통구 매탄동 176-3번지 현대홈타운아파트 교회 상가 2층 201호,경기도 수원시 영통구 인계로189번길 119-1   현대홈타운아파트 교회 상가 2층 201호 (매탄동),37.2703419099,127.0402115180
수원시,학원,지오엠수학전문학원,입시.검정 및 보습,031-202-8201,16691,경기도 수원시 영통구 망포동 386번지 센트럴타워 507호,"경기도 수원시 영통구 영통로 136 , 507호 (망포동)",37.2396568905,127.0563624710
수원시,학원,하이브영어학원,입시.검정 및 보습,,16545,경기도 수원시 영통구 매탄동 1267-5번지 밀래니엄프라자 5층 501호 일부,"경기도 수원시 영통구 효원로 393 , 5층 501호 일부 (매탄동, 밀래니엄프라자)",37.2591188639,127.0447004326
수원시,교습소,플랜비수학교습소,보통교과,,16509,경기도 수원시 영통구 이의동 1348번지 광교중앙역 SK VIEW 614호,"경기도 수원시 영통구 에듀타운로 102 , 614호 (이의동, 광교중앙역 SK VIEW)",37.2897908809,127.0464223066
수원시,학원,킴엔리어학원,국제화,031-216-0582,16545,경기도 수원시 영통구 매탄동 1267-5번지 밀래니엄프라자 밀래니엄프라자 7층 701호 일부,"경기도 수원시 영통구 효원로 393 , 밀래니엄프라자 7층 701호 일부 밀래니엄프라자",37.2591188639,127.0447004326
수원시,학원,리드인독서중심논술학원,입시.검정 및 보습,031-268-8787,16336,경기도 수원시 장안구 정자동 600-28번지 SKYPLAZA 2층 207호,"경기도 수원시 장안구 이목로 24-3 , 2층 207호 (정자동)",37.3096213713,126.9847446701
수원시,교습소,윤선생우리집앞영어교실팔달영어교습소,보통교과,031-233-4433,16494,경기도 수원시 팔달구 우만동 133번지 월드프라자 403호 일부 (우측),"경기도 수원시 팔달구 권광로 363 , 403호 일부(우측) (우만동, 월드프라자)",37.2793350544,127.0371901064
수원시,학원,도레미음악학원,예능(대),031-255-3424,16274,경기도 수원시 장안구 영화동 422-38번지 2층 도레미음악학원,"경기도 수원시 장안구 수성로262번길 83 , 2층 (영화동, 도레미음악학원)",37.2874969076,127.0048299392
수원시,학원,잉글리쉬큐브어학원,국제화,031-239-0889,16663,"경기도 수원시 권선구 권선동 1362번지 수원아이파크시티9단지 114,115,116,202,203호","경기도 수원시 권선구 동수원로177번길 90 , 114,115,116,202,203호 (권선동,수원아이파크시티9단지)",37.2471638475,127.0279493541
수원시,학원,힐스러닝센터학원,입시.검정 및 보습,031-237-9090,16532,"경기도 수원시 영통구 매탄동 176번지 현대힐스테이트아파트상가1 205호, 206호","경기도 수원시 영통구 권광로260번길 36 , 205호, 206호 (매탄동, 현대힐스테이트아파트상가1)",37.2701681944,127.0395809554
수원시,교습소,소율음악교습소,예능,031-205-0715,16700,경기도 수원시 영통구 영통동 969-1번지 삼성태영아파트 상가 202호,경기도 수원시 영통구 봉영로1517번길 73   삼성태영아파트 상가202호 (영통동),37.2493012132,127.0634660725
수원시,학원,꿈스케치미술학원,예능(대),031-2362-368,16691,경기도 수원시 영통구 망포동 417-2번지 402호,"경기도 수원시 영통구 영통로 154번길 60 , 402호 (망포동)",37.2412803817,127.0590363133
수원시,교습소,이현숙피아노,예능,,16269,경기도 수원시 장안구 영화동 284-1번지,경기도 수원시 장안구 정조로922번길 7 () ,37.2903555953,127.0138367333
수원시,학원,어썸팩토리수원인계플레이스독서실,독서실,031-216-2462,16533,"경기도 수원시 팔달구 인계동 368-5번지 태성빌딩 2층전체, 3층일부","경기도 수원시 팔달구 권광로 280 , 2층전체, 3층일부 (인계동, 태성빌딩)",37.2720749533,127.0361968651
수원시,학원,아발론랭콘잉글리쉬호매실어학원,국제화,031-295-8787,16385,"경기도 수원시 권선구 금곡동 1082-1번지 502호,503호 일부 (금곡동 1082-1, 센타프라자)","경기도 수원시 권선구 금곡로102번길 20 , 502호,503호 일부 (금곡동 1082-1, 센타프라자)",37.2733322552,126.9412056670
수원시,학원,김선희댄스스포츠학원,기예(대),,16525,경기도 수원시 영통구 매탄동 102-27번지 동명빌딩 4층,"경기도 수원시 영통구 매여울로40번길 77 , 4층 (매탄동, 동명빌딩)",37.2728649161,127.0493549788
수원시,교습소,리드인권선온수골점독서논술교습소,보통교과,,16553,경기도 수원시 권선구 권선동 1297-5번지 태양프라자 503호,"경기도 수원시 권선구 동수원로242번길 20 , 503호 (권선동, 태양프라자)",37.2504210000,127.0355741377
수원시,학원,광교이엔엠입시학원,입시.검정 및 보습,,16509,경기도 수원시 영통구 이의동 1348번지 광교중앙역 SK VIEW 516~519호,"경기도 수원시 영통구 에듀타운로 102 , 516~519호 (이의동, 광교중앙역 SK VIEW)",37.2897908809,127.0464223066
수원시,학원,예인학원,입시.검정 및 보습,,16697,경기도 수원시 영통구 영통동 964-4번지 소망문화센터 303호,"경기도 수원시 영통구 매영로310번길 46 , 303호 (영통동, 소망문화센터)",37.2524813245,127.0654210749
수원시,교습소,천사소리피아노음악교습소,예능,,16438,경기도 수원시 팔달구 화서동 250-4번지 블루밍 푸른숲 아파트 상가 3동 202호,"경기도 수원시 팔달구 화양로50번길 30 , 상가3동 202호 (화서동, 블루밍 푸른숲 아파트)",37.2823123995,126.9980503623
수원시,학원,이로운논술학원,입시.검정 및 보습,,16544,경기도 수원시 영통구 매탄동 1233-2번지 양성프라자 3층 303호 전체,"경기도 수원시 영통구 매탄로 142 , 3층 303호 전체 (매탄동, 양성프라자)",37.2632994630,127.0442128733
수원시,학원,광교이화음악학원,예능(대),,16224,경기도 수원시 영통구 이의동 1202-2번지 골드클래스7 303호,"경기도 수원시 영통구 대학로 103 , 303호 (이의동, 골드클래스7)",37.3046215613,127.0471569817
수원시,교습소,고야미술,예능,031-234-9886,16658,경기도 수원시 권선구 세류동 1149-7번지 1층 일부,"경기도 수원시 권선구 경수대로235번길 21 , 1층 일부 (세류동)",37.2487041339,127.0165061832
수원시,학원,유니팝미술학원잉크레더블어학원,종합(대),,16670,"경기도 수원시 권선구 곡반정동 544-1번지 3층, 4층","경기도 수원시 권선구 동수원로146번길 253 , 3층, 4층 (곡반정동)",37.2408125461,127.0311120110
수원시,교습소,안나피아노,예능,031-243-0727,16447,경기도 수원시 팔달구 고등동 124-3번지,경기도 수원시 팔달구 고등로59번길 9 () ,37.2737629554,127.0034535802
수원시,교습소,엘렌영어교습소,보통교과,,16552,경기도 수원시 권선구 권선동 1306번지 현대아파트,"경기도 수원시 권선구 세권로316번길 49 (권선동, 현대아파트)",37.2493556459,127.0374411845
수원시,학원,대치동리드앤톡영어학원,입시.검정 및 보습,,16630,경기도 수원시 권선구 호매실동 1399-1번지 아크미파크 404호,"경기도 수원시 권선구 호매실로104번길 24-70 , 404호 (호매실동,아크미파크)",37.2591918350,126.9631541444
수원시,교습소,엘사랑피아노음악교습소,예능,031-256-8567,16317,경기도 수원시 장안구 정자동 43-1번지 1층 동측 일부,"경기도 수원시 장안구 수성로245번길 102 , 1층 동측 일부 (정자동)",37.2929591399,126.9983632323
수원시,학원,높은꿈학원,입시.검정 및 보습,031-205-9393,16553,경기도 수원시 권선구 권선동 1297-2번지 삼성프라자 4층 401호 전체,경기도 수원시 권선구 세권로304번길 44   삼성프라자 4층 401호 전체 (권선동),37.2504041220,127.0358674164
